population_density,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
54.422,229367.0,104.0,14.857,7965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.422,229703.0,336.0,48.0,7965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.422,230075.0,372.0,53.143,7970.0,5.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.422,230375.0,300.0,42.857,7973.0,3.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.422,230642.0,267.0,38.143,7973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.422,230875.0,233.0,33.286,7976.0,3.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.422,231072.0,197.0,28.143,7977.0,1.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.422,231329.0,257.0,36.714,7982.0,5.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.422,231539.0,210.0,30.0,7982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,2.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,80.0,77.0,11.0,5.0,5.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,314.0,234.0,33.429,9.0,4.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1337.0,1023.0,146.143,27.0,18.0,2.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4566.0,3229.0,461.286,140.0,113.0,16.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9249.0,4683.0,669.0,579.0,439.0,62.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,14590.0,5341.0,763.0,934.0,355.0,50.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,21829.0,7239.0,1034.143,1476.0,542.0,77.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,31322.0,9493.0,1356.143,1765.0,289.0,41.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,44003.0,12681.0,1811.571,2151.0,386.0,55.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,62086.0,18083.0,2583.286,2604.0,453.0,64.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,83378.0,21292.0,3041.714,3066.0,462.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,110317.0,26939.0,3848.429,3608.0,542.0,77.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,144578.0,34261.0,4894.429,4417.0,809.0,115.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,187924.0,43346.0,6192.286,6095.0,1678.0,239.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,239164.0,51240.0,7320.0,7638.0,1543.0,220.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,302554.0,63390.0,9055.714,9760.0,2122.0,303.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,378949.0,76395.0,10913.571,11954.0,2194.0,313.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,473019.0,94070.0,13438.571,13785.0,1831.0,261.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,585339.0,112320.0,16045.714,15789.0,2004.0,286.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,711203.0,125864.0,17980.571,17744.0,1955.0,279.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,836826.0,125623.0,17946.143,20280.0,2536.0,362.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,951346.0,114520.0,16360.0,22706.0,2426.0,346.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1042066.0,90720.0,12960.0,25644.0,2938.0,419.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1114998.0,72932.0,10418.857,27998.0,2354.0,336.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1185010.0,70012.0,10001.714,30186.0,2188.0,312.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1243540.0,58530.0,8361.429,31987.0,1804.0,257.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1299402.0,55862.0,7980.286,33613.0,1626.0,232.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1354726.0,55324.0,7903.429,35061.0,1448.0,206.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1408273.0,53547.0,7649.571,36376.0,1315.0,187.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1461753.0,53480.0,7640.0,37877.0,1501.0,214.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1516155.0,54402.0,7771.714,39295.0,1418.0,202.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1579607.0,63452.0,9064.571,40751.0,1456.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1648306.0,68699.0,9814.143,41755.0,1004.0,143.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1721606.0,73300.0,10471.429,43080.0,1325.0,189.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1797568.0,75962.0,10851.714,44513.0,1433.0,204.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1883099.0,85531.0,12218.714,46392.0,1879.0,268.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1977319.0,94220.0,13460.0,48076.0,1684.0,240.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2072562.0,95243.0,13606.143,49947.0,1871.0,267.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2166439.0,93877.0,13411.0,52021.0,2074.0,296.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2265683.0,99244.0,14177.714,54082.0,2061.0,294.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2379611.0,113928.0,16275.429,56495.0,2413.0,344.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2509052.0,129441.0,18491.571,59240.0,2745.0,392.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2662452.0,153400.0,21914.286,62634.0,3394.0,484.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2827369.0,164917.0,23559.571,66921.0,4287.0,612.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3045341.0,217972.0,31138.857,72444.0,5523.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3258026.0,212685.0,30383.571,78623.0,6179.0,882.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3442457.0,184431.0,26347.286,84887.0,6264.0,894.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3577719.0,135262.0,19323.143,90631.0,5744.0,820.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3685366.0,107647.0,15378.143,94916.0,4285.0,612.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3772253.0,86887.0,12412.429,98407.0,3491.0,498.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3849558.0,77305.0,11043.571,101195.0,2788.0,398.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3923620.0,74062.0,10580.286,103693.0,2498.0,356.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3994453.0,70833.0,10119.0,105845.0,2152.0,307.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4061351.0,66898.0,9556.857,107804.0,1959.0,279.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4142604.0,81253.0,11607.571,110153.0,2349.0,335.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4220706.0,78102.0,11157.429,112165.0,2012.0,287.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4301494.0,80788.0,11541.143,113976.0,1811.0,258.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4382694.0,81200.0,11600.0,115893.0,1917.0,273.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4466813.0,84119.0,12017.0,118098.0,2205.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4549240.0,82427.0,11775.286,120287.0,2189.0,312.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4617579.0,68339.0,9762.714,122490.0,2203.0,314.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4676802.0,59223.0,8460.429,124612.0,2122.0,303.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4734677.0,57875.0,8267.857,126557.0,1945.0,277.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4800901.0,67099.0,9585.571,128650.0,2093.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4875620.0,74719.0,10674.143,130531.0,1881.0,268.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4965578.0,89958.0,12851.143,132548.0,2017.0,288.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5084250.0,118672.0,16953.143,134791.0,2243.0,320.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5241989.0,157739.0,22534.143,137749.0,2958.0,422.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5446201.0,204212.0,29173.143,141345.0,3596.0,513.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5696823.0,250622.0,35803.143,146331.0,4986.0,712.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5980976.0,284153.0,40593.286,151914.0,5583.0,797.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6265147.0,284171.0,40595.857,158061.0,6147.0,878.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6511749.0,246602.0,35228.857,164544.0,6483.0,926.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6786008.0,274259.0,39179.857,171020.0,6476.0,925.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7083270.0,297262.0,42466.0,178123.0,7103.0,1014.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7336781.0,253511.0,36215.857,184269.0,6146.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7605069.0,268288.0,38326.857,189950.0,5681.0,811.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7827208.0,222139.0,31734.143,195578.0,5628.0,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8003443.0,176235.0,25176.429,200226.0,4648.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8138817.0,135374.0,19339.143,203895.0,3669.0,524.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8263903.0,125086.0,17869.429,207198.0,3303.0,471.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8355900.0,91997.0,13142.429,209996.0,2798.0,399.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8425012.0,69112.0,9873.143,212408.0,2412.0,344.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8478621.0,53609.0,7658.429,214327.0,1919.0,274.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8524683.0,46062.0,6580.286,215857.0,1530.0,218.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8564050.0,39367.0,5623.857,217351.0,1494.0,213.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8601880.0,37830.0,5404.286,218682.0,1331.0,190.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8641249.0,39369.0,5624.143,219921.0,1239.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8679211.0,37962.0,5423.143,221096.0,1175.0,167.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8713886.0,34675.0,4953.571,222194.0,1098.0,156.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8773516.0,59630.0,8518.571,223336.0,1142.0,163.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8871739.0,98223.0,14031.857,224405.0,1069.0,152.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9053093.0,181354.0,25907.714,225359.0,954.0,136.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9333401.0,280308.0,40044.0,226361.0,1002.0,143.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9634415.0,301014.0,43002.0,227755.0,1394.0,199.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9949216.0,314801.0,44971.571,229329.0,1574.0,224.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10265230.0,316014.0,45144.857,231861.0,2532.0,361.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10552975.0,287745.0,41106.429,234344.0,2483.0,354.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10819519.0,266544.0,38077.714,236782.0,2438.0,348.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11068160.0,248641.0,35520.143,239192.0,2410.0,344.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11275129.0,206969.0,29567.0,241801.0,2609.0,372.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11427961.0,152832.0,21833.143,244689.0,2888.0,412.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11558012.0,130051.0,18578.714,247665.0,2976.0,425.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11691015.0,133003.0,19000.429,249264.0,1599.0,228.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11758236.0,67221.0,9603.0,251179.0,1915.0,273.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11828414.0,70178.0,10025.429,251769.0,590.0,84.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11870648.0,42332.0,6047.429,252184.0,415.0,59.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11909793.0,39145.0,5592.143,252549.0,365.0,52.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11945131.0,35338.0,5048.286,252919.0,370.0,52.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11977159.0,32028.0,4575.429,253206.0,287.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12007437.0,30278.0,4325.429,253422.0,216.0,30.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12047198.0,39761.0,5680.143,253684.0,262.0,37.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12099657.0,52459.0,7494.143,253835.0,151.0,21.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12161308.0,61651.0,8807.286,254099.0,264.0,37.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12229129.0,67821.0,9688.714,254449.0,350.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12283796.0,54667.0,7809.571,254682.0,233.0,33.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12323054.0,39258.0,5608.286,254943.0,261.0,37.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12358235.0,35181.0,5025.857,255189.0,246.0,35.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12393294.0,35059.0,5008.429,255419.0,231.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12441567.0,48273.0,6896.143,255667.0,248.0,35.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12487928.0,46361.0,6623.0,255917.0,250.0,35.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12536144.0,48216.0,6888.0,256094.0,177.0,25.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12589454.0,53310.0,7615.714,256342.0,248.0,35.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12640407.0,50953.0,7279.0,256574.0,232.0,33.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12696816.0,56409.0,8058.429,256826.0,252.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12739160.0,42344.0,6049.143,257054.0,228.0,32.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12767208.0,28048.0,4006.857,257191.0,137.0,19.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12789351.0,22143.0,3163.286,257297.0,106.0,15.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12806960.0,17609.0,2515.571,257467.0,170.0,24.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12823672.0,16712.0,2387.429,257554.0,87.0,12.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12838951.0,15279.0,2182.714,257621.0,67.0,9.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12851382.0,12431.0,1775.857,257694.0,73.0,10.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12861097.0,9715.0,1387.857,257762.0,68.0,9.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12868684.0,7587.0,1083.857,257805.0,43.0,6.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12875800.0,7116.0,1016.571,257846.0,41.0,5.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12881861.0,6061.0,865.857,257880.0,34.0,4.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12892210.0,10349.0,1478.429,257943.0,63.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12899222.0,7012.0,1001.714,257977.0,34.0,4.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12905934.0,6712.0,958.857,258043.0,66.0,9.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12914979.0,9133.0,1304.714,258111.0,68.0,9.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12926335.0,11356.0,1622.286,258140.0,29.0,4.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12939612.0,13277.0,1896.714,258194.0,54.0,7.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12953427.0,13815.0,1973.571,258251.0,57.0,8.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12965468.0,12041.0,1720.143,258302.0,51.0,7.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12974116.0,8648.0,1235.429,258414.0,112.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12984068.0,9952.0,1421.714,258454.0,40.0,5.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12994425.0,10357.0,1479.571,258487.0,33.0,4.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13001383.0,6958.0,994.0,258511.0,24.0,3.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13008756.0,7373.0,1053.286,258529.0,18.0,2.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13018605.0,9849.0,1407.0,258557.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13027248.0,8643.0,1234.714,258618.0,61.0,8.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13035459.0,8211.0,1173.0,258650.0,32.0,4.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13041519.0,6060.0,865.714,258681.0,31.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13046057.0,4662.0,666.0,258701.0,20.0,2.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13049981.0,3924.0,560.571,258722.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13052935.0,2954.0,422.0,258740.0,18.0,2.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13059529.0,6594.0,942.0,258758.0,18.0,2.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13063785.0,4256.0,608.0,258779.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13067413.0,3628.0,518.286,258797.0,18.0,2.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13071522.0,4109.0,587.0,258821.0,24.0,3.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13073305.0,1783.0,254.714,258835.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13074959.0,1654.0,236.286,258844.0,9.0,1.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13077134.0,2175.0,310.714,258867.0,23.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13079308.0,2174.0,310.571,258882.0,15.0,2.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13082021.0,2713.0,387.571,258899.0,17.0,2.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13085181.0,3160.0,451.429,258918.0,19.0,2.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13088051.0,2870.0,410.0,258934.0,16.0,2.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13090443.0,2392.0,341.714,258941.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13092055.0,1612.0,230.286,258949.0,8.0,1.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13095413.0,3358.0,479.714,258958.0,9.0,1.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13096529.0,1116.0,159.429,258964.0,6.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13098806.0,2277.0,325.286,258977.0,13.0,1.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13101062.0,2256.0,322.286,258986.0,9.0,1.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13102642.0,1580.0,225.714,258989.0,3.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13104239.0,1597.0,228.143,258993.0,4.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13104988.0,854.0,122.0,259000.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13105589.0,601.0,85.857,259002.0,2.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13105823.0,235.0,33.571,259004.0,2.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13106142.0,319.0,45.571,259005.0,1.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13108042.0,2060.0,294.286,259012.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13108528.0,486.0,69.429,259015.0,3.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13108916.0,388.0,55.429,259017.0,2.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13109512.0,596.0,85.143,259017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13110438.0,926.0,132.286,259018.0,1.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13111050.0,612.0,87.429,259020.0,2.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13112786.0,1736.0,248.0,259023.0,3.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13113418.0,632.0,90.286,259025.0,2.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13113973.0,555.0,79.286,259034.0,9.0,1.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13114682.0,709.0,101.286,259035.0,1.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13115237.0,555.0,79.286,259036.0,1.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
